id,installment,emp_length,annual_inc,dti,acc_now_delinq,delinq_amnt,delinq_2yrs,inq_last_6mths,salary_verified,delinq_before,interest_rate,credit_length,fico_score,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,home_ownership_OWN,home_ownership_RENT,default
38486006,476.79,9.0,75400.0,9.61,0,0,0,0,1.0,1.0,58.930000000000014,0,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
43570022,377.04,8.0,41000.0,29.8,0,0,0,0,0.0,0.0,13.112000000000005,22,717.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
41216970,625.72,10.0,190000.0,11.27,0,0,0,0,1.0,0.0,12.629600000000009,20,702.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60605135,625.09,0.0,84000.0,7.6,0,0,0,3,1.0,0.0,56.27250000000001,0,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
63250135,261.88,2.0,36000.0,18.73,0,0,0,1,1.0,0.0,17.846000000000004,20,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64802243,528.3,10.0,200000.0,12.04,0,0,0,0,1.0,1.0,37.072432432432414,25,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
61530562,507.8,9.0,94000.0,11.02,0,0,0,0,1.0,1.0,21.871999999999996,0,667.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
75943244,259.36,10.0,74000.0,12.84,0,0,1,0,0.0,1.0,55.616,25,677.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
39731981,632.94,10.0,60000.0,38.58,0,0,0,0,1.0,1.0,51.90560000000001,32,702.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
62579247,273.39,7.0,94000.0,15.97,0,0,0,5,1.0,0.0,23.02549999999999,23,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
48111150,846.33,10.0,119460.0,34.19,0,0,0,0,1.0,1.0,21.871520000000004,22,717.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
63178168,784.09,1.0,51000.0,10.66,0,0,1,0,1.0,1.0,25.873979933110373,27,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
46487303,268.36,10.0,82000.0,12.62,0,0,0,1,0.0,0.0,20.76200000000001,19,687.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
55080278,692.8,3.0,105000.0,23.37,0,0,1,0,1.0,1.0,18.76571428571428,22,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
41120848,512.6,3.0,52000.0,27.82,0,0,0,1,1.0,0.0,23.024000000000015,0,677.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
37820579,680.26,0.0,70000.0,28.49,0,0,0,0,1.0,0.0,22.446800000000003,0,717.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
72164037,197.69,3.0,107000.0,7.86,0,0,0,1,1.0,1.0,27.08642857142857,0,682.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
76421375,303.21,10.0,80000.0,24.6,0,0,0,0,1.0,1.0,21.283999999999992,0,667.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
40500916,411.95,10.0,45000.0,21.89,0,0,0,2,1.0,1.0,23.58499999999999,0,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
43235882,322.63,10.0,95000.0,27.27,0,0,0,0,0.0,1.0,16.146800000000002,36,672.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0
55248964,349.65,10.0,96000.0,17.72,0,0,2,0,0.0,1.0,25.874,28,667.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
66460581,622.45,1.0,62000.0,23.05,0,0,0,0,1.0,0.0,55.6125,0,702.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
41071963,66.71,10.0,31199.0,5.81,0,0,0,0,0.0,1.0,20.077999999999996,0,672.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
48060639,246.73,7.0,82000.0,16.92,0,0,0,0,1.0,1.0,11.028499999999985,0,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85594516,382.26,4.0,30000.0,28.05,0,0,0,1,1.0,0.0,30.13106382978724,21,712.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74624239,594.43,3.0,150000.0,5.72,0,0,5,1,0.0,1.0,12.628842105263155,0,712.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60952656,100.06,9.0,65000.0,16.77,0,0,0,1,1.0,1.0,20.071999999999996,21,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
69081466,1115.77,5.0,150000.0,15.17,0,0,0,0,1.0,0.0,14.764914285714289,30,707.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
60821030,1240.03,10.0,198000.0,12.01,0,0,0,2,1.0,0.0,27.545942857142865,24,717.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85545485,578.42,10.0,80000.0,20.52,0,0,0,0,1.0,1.0,44.60499999999999,25,697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
60395403,250.1,0.0,75000.0,17.2,0,0,0,0,1.0,1.0,25.05,0,712.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64270740,398.86,0.0,75000.0,18.35,0,0,1,2,1.0,1.0,19.65800000000001,0,707.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
61439379,1129.19,10.0,120000.0,20.05,0,0,0,0,1.0,0.0,16.145257142857155,24,687.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
44623799,611.98,10.0,120000.0,1.14,0,0,0,0,0.0,1.0,10.156399999999994,34,722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
68674485,333.59,10.0,53000.0,31.36,0,0,2,1,1.0,1.0,53.964615384615364,0,667.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
50556649,516.84,10.0,120000.0,22.11,0,0,3,1,1.0,1.0,47.66857142857143,24,662.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
38579642,568.7,10.0,105000.0,37.17,0,0,0,0,1.0,0.0,36.488,0,702.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
77218530,494.0,1.0,190000.0,15.47,0,0,1,1,1.0,1.0,53.17829457364341,26,667.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
39519297,106.28,10.0,44000.0,2.54,0,0,0,0,1.0,0.0,19.564999999999998,0,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
44048458,805.08,6.0,70000.0,26.77,0,0,0,0,1.0,0.0,20.762000000000004,0,702.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
72613070,338.51,10.0,32000.0,26.11,0,0,0,0,1.0,1.0,41.04583333333333,32,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75849677,587.46,8.0,55593.0,8.57,0,0,0,0,0.0,1.0,49.98978723404257,0,697.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
42314896,321.21,3.0,99000.0,19.96,0,0,0,3,1.0,0.0,60.60499999999999,0,682.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
81433766,97.96,1.0,50904.0,9.64,0,0,2,2,1.0,1.0,27.083243243243242,0,677.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
60485647,750.86,7.0,97100.0,26.72,0,0,0,0,0.0,0.0,12.628999999999996,19,707.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
38447978,121.32,2.0,90000.0,21.99,0,0,2,3,1.0,1.0,24.7862857142857,19,747.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
56370203,364.64,10.0,52000.0,14.96,0,0,0,0,1.0,0.0,56.274285714285696,19,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
76325076,180.69,5.0,36000.0,12.13,0,0,0,0,1.0,0.0,8.414000000000003,0,747.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
86902693,34.96,3.0,37500.0,20.32,0,0,1,0,1.0,1.0,25.85599999999999,21,662.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
37831508,545.01,8.0,62000.0,30.39,0,0,0,2,1.0,0.0,78.93625170998631,24,697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
55857809,782.15,3.0,114000.0,14.09,0,0,0,0,0.0,1.0,12.629599999999991,21,722.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
40483320,514.97,10.0,98000.0,20.12,0,0,0,1,1.0,0.0,23.592800000000004,20,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
42974693,975.66,10.0,70000.0,3.67,0,0,2,1,1.0,1.0,74.35472822040208,22,712.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
54057842,676.2,7.0,75000.0,20.79,0,0,0,0,1.0,0.0,62.288,0,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46437368,212.58,10.0,24000.0,18.3,0,0,0,0,1.0,0.0,27.548,19,717.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39559915,354.45,8.0,96000.0,8.45,0,0,0,1,1.0,0.0,51.90714285714286,0,672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
61463406,314.69,3.0,25000.0,27.8,0,0,0,3,1.0,1.0,25.876,21,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
63044349,282.78,10.0,80000.0,9.3,0,0,0,0,0.0,1.0,13.111999999999979,22,732.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
38435852,225.3,7.0,52000.0,17.03,0,0,0,1,1.0,0.0,24.781538461538467,0,702.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
55918851,157.1,10.0,84800.0,12.64,0,0,0,0,1.0,0.0,13.111999999999988,32,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
44075117,312.86,10.0,75000.0,14.94,0,0,3,0,0.0,1.0,12.629600000000009,28,682.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65706167,791.32,8.0,101000.0,16.23,0,0,0,0,1.0,0.0,18.698000000000004,0,702.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55268268,104.9,8.0,85000.0,26.13,0,0,0,2,1.0,1.0,25.880000000000006,40,692.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
46620259,296.65,1.0,36000.0,19.7,0,0,0,1,0.0,0.0,24.179069767441856,19,692.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
59532883,239.09,10.0,90000.0,3.49,0,0,0,0,0.0,0.0,19.544999999999998,21,782.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
42293960,283.28,3.0,80000.0,15.18,0,0,0,1,1.0,1.0,41.63999999999999,19,672.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
61378409,219.8,2.0,30000.0,33.05,0,0,0,1,1.0,0.0,46.53333333333334,0,667.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
70943419,329.62,10.0,93500.0,15.71,0,0,3,0,0.0,0.0,18.663199999999996,21,672.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
88776787,123.03,4.0,68000.0,29.17,0,0,2,0,1.0,1.0,23.03,0,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
51386281,608.65,9.0,85000.0,20.5,0,0,0,1,1.0,0.0,30.425,19,717.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
44144123,109.97,10.0,90000.0,16.72,0,0,1,0,1.0,1.0,13.112000000000002,0,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
49277627,667.06,10.0,85000.0,7.85,0,0,1,0,1.0,1.0,20.070799999999984,25,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
88067589,335.83,10.0,55000.0,28.5,0,0,0,1,1.0,0.0,83.17999999999999,0,687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55421979,373.56,2.0,120000.0,17.47,0,0,0,1,1.0,1.0,20.072857142857142,0,732.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
60740337,602.3,10.0,102000.0,27.23,0,0,0,1,0.0,0.0,8.413999999999998,0,772.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
84113380,233.99,4.0,96300.0,7.69,0,0,0,2,0.0,0.0,16.99499999999999,0,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
48021329,329.58,8.0,43880.0,28.32,0,0,3,1,0.0,1.0,20.762137404580145,0,697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
65816395,387.15,6.0,70000.0,5.42,0,0,0,0,1.0,0.0,16.144999999999996,0,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
48536094,998.14,10.0,110000.0,27.09,0,0,0,0,1.0,0.0,28.332285714285717,22,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
43295710,212.43,6.0,82000.0,6.81,0,0,3,0,1.0,1.0,27.458000000000013,34,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
69792163,478.3,6.0,65000.0,28.38,0,0,0,2,1.0,1.0,31.94482758620689,0,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
40560437,696.23,8.0,60000.0,18.13,0,0,0,0,1.0,0.0,13.92854545454545,0,697.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
46612228,277.57,3.0,50000.0,11.91,0,0,1,0,0.0,1.0,11.028000000000004,20,722.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
56101645,337.79,0.0,31200.0,25.12,0,0,0,0,1.0,1.0,47.66775956284154,0,677.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72072519,499.96,10.0,67000.0,22.93,0,0,1,3,1.0,1.0,49.98799999999999,33,707.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0
54374607,375.43,0.0,38000.0,15.95,0,0,0,0,0.0,0.0,12.628999999999996,0,742.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
38742328,454.89,10.0,67000.0,18.34,0,0,0,0,0.0,0.0,27.43999999999999,24,722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
68916095,1240.72,5.0,156000.0,26.08,0,0,0,0,0.0,0.0,27.61691428571428,0,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
44116503,414.23,10.0,80000.0,16.44,0,0,0,0,1.0,0.0,60.60613893376415,0,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
38556946,1162.34,5.0,150000.0,20.42,0,0,1,0,1.0,1.0,19.55497142857142,27,662.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
75708860,605.93,10.0,54473.88,11.37,0,0,0,0,1.0,0.0,58.93245901639342,0,677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
54218302,684.44,1.0,48000.0,26.13,0,0,0,1,0.0,0.0,28.332500000000017,21,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
49955719,81.07,0.0,60000.0,15.84,0,0,0,0,0.0,1.0,24.192340425531896,21,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
39299282,636.89,4.0,60000.0,30.6,0,0,0,0,0.0,1.0,24.778448979591843,0,682.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
62644112,341.73,1.0,73000.0,10.77,0,0,4,0,1.0,1.0,23.022800000000007,0,672.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
40561896,730.41,2.0,65000.0,7.18,0,0,0,0,1.0,0.0,40.57610264635124,0,717.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
38537342,457.98,0.0,72000.0,13.06,0,0,2,0,0.0,1.0,11.967945670628175,0,727.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57276300,509.07,7.0,130000.0,6.19,0,0,1,0,0.0,1.0,22.176800000000004,0,762.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
78448180,683.88,1.0,96000.0,34.23,0,0,0,0,0.0,0.0,43.974736842105266,23,727.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0
50437170,488.06,10.0,70000.0,8.2,0,0,0,0,1.0,0.0,12.62923076923077,30,802.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
76392303,592.49,2.0,80000.0,9.54,0,0,0,0,0.0,0.0,18.662809457579968,0,712.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
50486850,767.69,10.0,100000.0,16.92,0,0,0,0,1.0,0.0,39.580000000000005,0,697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
47947298,306.04,2.0,95000.0,20.21,0,0,0,0,0.0,1.0,14.765000000000006,22,682.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51406786,125.68,2.0,65000.0,18.81,0,0,0,0,0.0,0.0,13.11200000000001,0,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46816065,632.1,1.0,58300.0,22.04,0,0,3,0,1.0,1.0,55.11656441717791,24,682.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
55370975,402.54,10.0,60000.0,9.86,0,0,1,1,1.0,1.0,20.762000000000004,0,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
67595795,162.85,6.0,87500.0,11.86,0,0,0,1,1.0,1.0,17.25199999999999,0,717.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
54958591,167.73,1.0,35000.0,30.45,0,0,0,1,1.0,0.0,20.765599999999996,0,742.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
56062305,646.15,4.0,65000.0,23.74,0,0,1,0,0.0,1.0,65.67948717948718,0,712.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
79132885,318.75,10.0,64000.0,16.29,0,0,0,0,0.0,0.0,14.75,26,762.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
66512162,300.88,1.0,38000.0,23.37,0,0,1,1,1.0,1.0,53.9684434968017,0,687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
65616210,294.99,1.0,23000.0,37.84,0,0,0,0,1.0,0.0,28.33401812688821,0,702.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0
60915109,337.07,6.0,118000.0,16.75,0,0,0,2,1.0,0.0,58.93280943025541,0,677.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
61401596,654.72,10.0,46000.0,22.07,0,0,0,2,1.0,0.0,25.87407209612818,0,662.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
45474326,297.22,10.0,53000.0,21.33,0,0,0,1,1.0,1.0,12.630736842105284,31,752.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
78429815,330.77,1.0,40212.0,13.28,0,0,0,1,1.0,0.0,25.344421052631574,0,697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
76414698,662.53,7.0,85000.0,10.33,0,0,0,0,0.0,0.0,8.413999999999993,0,802.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
53392550,157.1,2.0,53250.0,3.29,0,0,0,0,0.0,1.0,13.111999999999988,0,697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46245555,164.96,6.0,70000.0,8.23,0,0,1,0,1.0,1.0,18.771200000000007,32,687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
56061924,314.2,3.0,86000.0,8.99,0,0,0,1,1.0,0.0,13.111999999999988,0,667.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
41520151,1027.1,3.0,111000.0,14.36,0,0,0,1,1.0,0.0,76.0742857142857,0,747.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
58672657,331.15,0.0,65000.0,20.75,0,0,0,1,0.0,0.0,24.18125,22,677.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
46793324,466.2,0.0,53000.0,24.07,0,0,0,0,0.0,1.0,57.36708860759494,0,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
67458144,328.43,4.0,43000.0,20.76,0,0,0,3,1.0,0.0,18.234799999999993,20,662.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
40267481,258.33,8.0,70814.0,15.54,0,0,2,3,1.0,1.0,23.58644518272424,0,677.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
43054397,589.22,7.0,92000.0,7.25,0,0,0,1,0.0,0.0,17.84400000000001,0,727.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46742770,486.68,10.0,41000.0,29.6,0,0,0,0,1.0,0.0,55.11713147410358,0,717.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
88945563,349.75,4.0,70000.0,11.33,0,0,2,0,1.0,1.0,14.463636363636363,0,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
43749909,998.14,1.0,120000.0,19.0,0,0,0,3,1.0,0.0,28.332285714285717,19,687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
60416028,667.06,0.0,48000.0,26.6,0,0,0,0,1.0,1.0,20.070799999999984,0,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
62944629,342.31,6.0,26500.0,12.98,0,0,0,1,1.0,0.0,29.37700787401575,0,687.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
69226552,164.84,2.0,150000.0,11.98,0,0,0,1,1.0,0.0,18.684799999999996,23,662.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
75214234,399.97,10.0,59044.0,35.61,0,0,0,0,1.0,0.0,49.98875000000001,0,687.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
70811807,347.59,10.0,61000.0,27.15,0,0,1,0,1.0,1.0,62.93281249999998,0,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
62934885,456.49,6.0,70000.0,23.52,0,0,0,1,0.0,1.0,30.425714285714292,33,687.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
57315927,546.77,0.0,60000.0,17.03,0,0,0,0,1.0,1.0,23.023250000000008,52,702.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0
52406488,176.79,10.0,45000.0,19.55,0,0,3,3,0.0,0.0,24.184195121951213,29,662.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
46567008,406.24,3.0,93000.0,10.95,0,0,1,1,1.0,1.0,21.871999999999996,0,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
78499108,931.68,10.0,120000.0,5.24,0,0,0,0,1.0,0.0,11.801599999999986,0,732.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
60406359,156.43,10.0,90000.0,19.48,0,0,0,0,0.0,1.0,12.629600000000009,0,712.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
51466440,268.36,10.0,75000.0,39.71,0,0,4,0,1.0,1.0,20.76200000000001,31,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
86346231,537.23,10.0,80000.0,31.31,0,0,1,0,0.0,1.0,28.93520000000001,26,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60665810,610.62,2.0,72000.0,13.43,0,0,0,0,0.0,0.0,9.911599999999998,19,737.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
39651380,194.99,9.0,63805.0,10.32,0,0,0,0,1.0,1.0,16.994000000000003,24,662.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
49613259,267.41,8.0,54000.0,16.96,0,0,0,0,1.0,1.0,23.02568690095847,0,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
46084471,790.82,4.0,190000.0,15.03,0,0,0,2,1.0,0.0,35.56914285714287,20,707.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
81555137,166.05,1.0,70000.0,17.88,0,0,0,1,1.0,0.0,19.556000000000004,20,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
55967196,469.29,10.0,65000.0,27.77,0,0,1,0,1.0,1.0,12.629600000000016,0,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51225955,180.33,8.0,62500.0,12.44,0,0,0,0,1.0,1.0,31.14909090909091,0,667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
48182233,628.39,6.0,60000.0,26.2,0,0,0,0,1.0,0.0,13.110200000000006,0,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
60780161,492.23,10.0,51000.0,31.57,0,0,0,1,1.0,0.0,47.66900000000001,32,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72575448,323.37,0.0,36000.0,25.83,0,0,0,1,1.0,0.0,38.587142857142865,0,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
82880135,848.27,2.0,77897.0,27.65,0,0,1,0,1.0,1.0,22.150880000000004,23,697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
54017215,335.45,7.0,36000.0,18.73,0,0,1,1,1.0,1.0,20.76199999999999,26,672.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
50910127,387.15,10.0,172000.0,12.5,0,0,0,0,1.0,1.0,16.144999999999996,19,672.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
40970367,892.61,10.0,100000.0,35.97,0,0,1,0,1.0,1.0,14.764142857142852,28,732.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
39917517,706.22,8.0,120000.0,17.43,0,0,0,2,1.0,0.0,27.438195488721817,0,707.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39887633,373.22,4.0,53000.0,26.22,0,0,0,1,0.0,0.0,11.966000000000015,0,747.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
56038142,778.63,10.0,111076.0,27.92,0,0,0,0,1.0,1.0,21.872521739130434,24,682.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40530198,343.29,3.0,40000.0,32.25,0,0,0,0,1.0,0.0,23.584400000000006,0,692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
59172330,603.26,0.0,120000.0,10.99,0,0,0,0,0.0,0.0,13.111250000000004,0,722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
73548328,674.38,2.0,40000.0,12.63,0,0,1,0,0.0,1.0,31.94391304347826,0,707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
67277262,74.32,10.0,99000.0,20.21,0,0,0,0,1.0,1.0,21.614545454545436,0,672.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
57274844,866.37,10.0,81000.0,30.59,0,0,1,1,1.0,1.0,65.6803187250996,23,697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57034687,610.62,5.0,150000.0,11.89,0,0,0,1,1.0,0.0,9.911599999999998,20,762.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
78789135,324.27,10.0,68000.0,20.77,0,0,0,0,0.0,0.0,29.70799999999998,0,777.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
